'station','sensor',year,month,day,start,0100,0200,0300,0400,0500,0600,0700,0800,0900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,end
BEC,2,2006,02,21,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,m,m,m,m,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40

BEC,2,2006,02,22,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40
BEC,2,2006,02,23,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,m,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40

BEC,2,2006,02,24,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,m,2.40,m,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40

BEC,2,2006,02,25,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,m,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40

BEC,2,2006,02,26,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40
BEC,2,2006,02,27,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.49,2.54,2.60,2.66,2.68,2.70,2.80,2.94
BEC,2,2006,02,28,3.08,3.10,3.19,3.24,3.32,3.37,3.43,3.44,3.47,3.47,3.47,3.47,m,m,m,3.47,m,3.47,3.47,3.47,3.47,3.47,3.47,3.47

BEC,2,2006,03,01,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,m,m,m,m,m,3.47,3.47,3.47,3.47,3.47,3.47,3.47

BEC,2,2006,03,02,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,m,m,m,m,m,3.47,3.47,3.47,3.47,3.47,3.47,3.47

BEC,2,2006,03,03,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.47,3.52,3.52,m,m,m,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56

BEC,2,2006,03,04,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,m,m,m,m,m,m,3.56,3.56,3.56,3.56,3.56,3.56,3.56

BEC,2,2006,03,05,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,m,m,m,m,m,m,3.56,3.56,3.56,3.56,3.56,3.56,3.56

BEC,2,2006,03,06,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,3.56,m,m,m,m,3.56,3.56,3.56,3.56,3.56,3.56,3.57,3.57

BEC,2,2006,03,07,3.57,3.57,3.57,3.58,3.59,3.59,3.59,3.59,3.59,3.59,3.59,m,m,m,m,m,m,3.59,3.59,3.59,3.59,3.59,3.60,3.60

BEC,2,2006,03,08,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,m,m,m,m,m,m,m,3.60,3.60,3.60,3.60,3.60,3.60

BEC,2,2006,03,09,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,m,m,m,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60

BEC,2,2006,03,10,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,m,m,3.61,m,3.61,3.61,3.61,3.68,3.68,3.68,3.69

BEC,2,2006,03,11,3.76,3.82,3.86,3.88,3.88,3.88,3.93,3.94,3.94,3.94,3.95,3.95,m,3.95,3.95,3.95,3.96,3.96,3.96,3.98,4.08,4.09,4.09,4.09

BEC,2,2006,03,12,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.10,m,m,m,m,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.10,4.12,4.12

BEC,2,2006,03,13,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,m,m,m,m,m,m,m,m,4.12,4.12,4.12,4.12,4.12,4.12,4.12

BEC,2,2006,03,14,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,m,m,m,m,m,m,m,m,4.12,4.12,4.12,4.12,4.12,4.12,4.12

BEC,2,2006,03,15,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,m,m,m,m,m,m,m,m,4.12,4.12,4.12,4.12,4.12,4.12,4.12

BEC,2,2006,03,16,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,m,m,m,m,m,m,m,m,4.12,4.12,4.12,4.12,4.12,4.12,4.12

BEC,2,2006,03,17,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,m,m,4.12,4.12,4.12,4.12,4.26,4.26,4.27,4.27,4.27,4.27,4.27

BEC,2,2006,03,18,4.27,4.27,4.27,4.27,4.27,4.27,4.27,4.27,4.27,m,m,m,m,m,m,m,4.27,4.27,4.27,4.27,4.32,4.32,4.32,4.32

